"","id","longer_leave","length_illparent","length_illchild","length_own","prop_pay","unaffordable","take_bond","take_matdis","take_illparent","take_illchild","take_illspouse","take_own","emp_size","num_emp","paid_hrly","nochildren","lnfaminc","faminc","lnearn","fem_cu6","fem_c617","fem_cu6and617","fem_nochild","age","a_age","widowed","divorced","hiemp","separated","nevermarried","male","female","agesq","ltHS","someCol","BA","GradSch","black","white","asian","other","hisp","OCC","occ_1","occ_2","occ_3","occ_4","occ_5","occ_6","occ_7","occ_8","occ_9","occ_10","ind_1","ind_2","ind_3","ind_4","ind_5","ind_6","ind_7","ind_8","ind_9","ind_10","ind_11","ind_12","ind_13","weeks_worked","WAGP","WKHP","PWGTP","PWGTP1","PWGTP2","PWGTP3","PWGTP4","PWGTP5","PWGTP6","PWGTP7","PWGTP8","PWGTP9","PWGTP10","PWGTP11","PWGTP12","PWGTP13","PWGTP14","PWGTP15","PWGTP16","PWGTP17","PWGTP18","PWGTP19","PWGTP20","PWGTP21","PWGTP22","PWGTP23","PWGTP24","PWGTP25","PWGTP26","PWGTP27","PWGTP28","PWGTP29","PWGTP30","PWGTP31","PWGTP32","PWGTP33","PWGTP34","PWGTP35","PWGTP36","PWGTP37","PWGTP38","PWGTP39","PWGTP40","PWGTP41","PWGTP42","PWGTP43","PWGTP44","PWGTP45","PWGTP46","PWGTP47","PWGTP48","PWGTP49","PWGTP50","PWGTP51","PWGTP52","PWGTP53","PWGTP54","PWGTP55","PWGTP56","PWGTP57","PWGTP58","PWGTP59","PWGTP60","PWGTP61","PWGTP62","PWGTP63","PWGTP64","PWGTP65","PWGTP66","PWGTP67","PWGTP68","PWGTP69","PWGTP70","PWGTP71","PWGTP72","PWGTP73","PWGTP74","PWGTP75","PWGTP76","PWGTP77","PWGTP78","PWGTP79","PWGTP80","FER","WKW","COW","ESR","partner","ndep_kid","ndep_old","empgov_fed","empgov_st","wkhours","empgov_loc","weeks_worked_cat","length_illspouse","length_matdis","length_bond","pay_schedule","total_length","total_leaves","exhausted_by","eligworker","benefit_prop","benefit_prop_temp","particip","orig_len_own","orig_len_illspouse","orig_len_illchild","orig_len_illparent","orig_len_matdis","orig_len_bond","extend_flag","fmla_constrain_flag","particip_length","plen_own","plen_illspouse","plen_illchild","plen_illparent","plen_matdis","plen_bond","DI_plen","PFL_plen","base_benefits","base_leave_pay","actual_leave_pay","actual_benefits","bene_effect_flg","topoff_flg","reduce","ptake_PFL","ptake_DI","bene_DI","bene_PFL","bene_own","ptake_own","bene_illspouse","ptake_illspouse","bene_illchild","ptake_illchild","bene_illparent","ptake_illparent","bene_matdis","ptake_matdis","bene_bond","ptake_bond"
"28",76,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,10.1706870973011,26126.0217173674,9.31820787817193,0,1,0,0,54,54,0,0,0,0,0,0,1,2916,0,0,0,0,0,1,0,0,0,4230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44,11000,10,13,13,13,4,3,14,22,13,20,3,20,13,18,11,3,4,13,20,12,14,4,19,3,12,13,4,13,4,10,13,12,20,15,22,13,13,23,12,4,21,13,12,11,4,4,12,20,13,19,4,20,10,21,12,3,3,13,23,13,14,4,20,4,13,12,5,13,4,16,11,13,20,11,21,13,13,22,13,4,22,13,NA,3,1,1,0,3,0,0,0,10,0,43.5,0,0,0,"all pay, all weeks",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29",87,0,0,0,0,1,0,0,0,0,0,0,0,56105,1,0,0,10.8152785646573,49775.5194409178,10.8152785646573,0,1,0,0,55,55,0,0,1,0,0,0,1,3025,0,0,1,0,0,1,0,0,0,1220,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,50000,36,27,18,45,39,25,34,22,21,28,8,28,39,8,27,8,24,42,29,50,10,52,31,9,11,21,24,30,30,27,38,27,8,56,31,52,31,8,32,9,40,51,27,9,7,28,28,28,28,25,53,24,7,39,30,37,26,11,23,9,48,8,28,41,47,24,35,30,34,30,9,23,46,11,26,8,26,38,26,34,8,9,NA,1,1,1,0,1,0,0,0,36,0,51,0,0,0,"all pay, all weeks",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30",90,0,0,0,0,0.5,1,0,0,0,0,0,0,99,1,1,0,9.81015661907654,18217.8401153759,8.60800365146759,NA,NA,NA,NA,40,40,0,0,0,0,0,1,0,1600,1,0,0,0,0,0,1,0,0,4220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,5500,25,20,18,9,20,16,40,7,34,42,22,23,5,7,35,19,21,24,26,14,16,27,19,30,16,22,6,38,8,8,22,14,35,34,5,21,16,21,7,22,16,6,17,6,19,16,33,11,31,32,18,16,5,6,24,16,17,22,38,19,24,40,19,38,15,22,7,46,5,6,27,20,34,24,7,21,17,21,7,27,19,6,NA,3,1,1,0,2,0,0,0,25,0,43.5,0,0,0,"some pay, all weeks",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31",94,0,0,0,0,0,0,0,0,0,0,0,0,86763,1,1,1,11.3587649706628,85713.4444772604,9.79362731712533,0,0,0,1,20,20,0,0,1,0,1,0,1,400,0,0,0,0,0,1,0,0,0,4110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,18000,30,40,36,58,12,40,36,67,38,30,11,31,46,61,11,12,38,12,36,59,43,41,65,45,55,60,14,38,10,10,47,15,60,42,43,44,79,36,13,41,80,72,36,69,13,38,39,73,31,40,10,36,41,77,14,11,39,10,36,64,27,43,72,44,51,56,9,34,15,14,39,14,55,35,32,52,72,48,11,42,87,66,2,1,1,1,0,0,0,0,0,30,0,51,0,0,0,"no pay",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"32",95,0,0,0,0,0.375,0,0,0,0,0,0,0,39,3,1,1,11.3587649706628,85713.4444772604,10.9636985697756,NA,NA,NA,NA,50,50,0,1,1,0,0,1,0,2500,0,0,1,0,0,1,0,0,0,1020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,58000,45,19,18,32,6,20,17,34,17,18,5,14,19,32,5,7,16,6,20,29,21,21,27,19,18,29,5,18,5,5,17,6,31,21,21,20,37,21,6,24,34,32,19,33,5,17,18,36,18,20,6,21,18,29,7,6,20,6,18,29,15,17,32,18,21,30,5,16,6,8,21,6,29,17,17,20,31,20,5,19,36,30,NA,1,1,1,0,0,0,0,0,45,0,51,0,0,0,"some pay, all weeks",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33",96,0,0,0,0,0,0,0,0,0,0,0,0,34418,1,1,1,11.3587649706628,85713.4444772604,9.20584065222321,NA,NA,NA,NA,18,18,0,0,1,0,1,1,0,324,0,0,0,0,0,1,0,0,0,4020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,10000,30,57,52,97,22,56,60,92,56,52,14,70,63,114,14,18,77,30,62,60,54,62,96,46,50,87,23,55,14,14,72,18,73,57,49,37,87,52,21,68,85,123,65,70,25,52,59,107,50,64,21,68,46,85,18,18,71,18,59,70,51,59,84,55,58,98,18,39,21,24,54,22,63,50,44,48,91,87,14,59,84,115,NA,1,1,1,0,0,0,0,0,30,0,51,0,0,0,"no pay",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34",99,0,1,0,0,1,1,0,0,1,0,0,0,11,1,0,1,11.7576268308508,127723.982885395,8.74380519262665,NA,NA,NA,NA,59,59,0,0,1,0,0,1,0,3481,0,0,0,1,0,1,0,0,0,1020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,6300,20,13,13,12,21,11,4,14,22,23,14,13,18,3,13,3,4,14,4,22,13,13,13,15,22,11,4,12,21,19,13,11,21,4,11,3,3,13,4,22,12,12,11,12,18,13,4,13,21,19,12,13,20,4,13,4,3,11,5,24,11,15,11,13,21,14,3,12,22,20,11,14,22,4,11,4,3,13,3,21,12,14,NA,6,1,1,0,0,0,0,0,20,0,7.5,0,0,0,"all pay, all weeks",1,1,NA,0,0.4,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35",111,0,1,0,0,0,0,0,0,1,0,0,0,99,1,0,1,11.1618425648453,70392.5395933459,8.15601852772453,0,0,0,1,62,62,0,0,0,0,0,0,1,3844,0,1,0,0,0,1,0,0,0,5860,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,3500,8,12,11,12,11,3,12,13,22,20,3,3,21,11,3,20,19,10,12,4,11,14,11,16,14,2,9,12,22,21,3,3,22,13,4,18,22,13,13,5,12,14,10,13,15,18,11,12,4,4,22,23,4,11,18,3,4,12,11,19,12,13,10,12,13,18,13,14,4,4,20,17,3,14,20,4,4,11,14,20,14,13,NA,1,2,1,0,0,1,0,0,8,0,51,0,0,0,"no pay",1,1,NA,0,0.4,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36",114,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,12.1450025742888,188151.463486669,11.467603750697,NA,NA,NA,NA,44,44,0,0,0,0,0,1,0,1936,1,0,0,0,0,0,0,0,1,1530,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,46,96000,40,11,3,21,3,11,23,25,14,11,2,18,16,13,10,18,4,3,11,14,7,3,16,11,12,14,9,10,10,3,12,14,17,4,13,15,9,12,5,4,19,12,4,22,4,10,20,16,17,9,2,25,10,8,9,9,3,3,12,11,11,4,13,9,11,22,13,14,10,5,12,10,22,5,17,18,11,10,3,4,22,11,NA,3,1,1,0,0,0,0,0,40,0,43.5,0,0,0,"no pay",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"37",116,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,12.1450025742888,188151.463486669,11.3459068157195,0,0,0,1,44,44,0,0,0,0,0,0,1,1936,0,0,0,1,0,1,0,0,0,1240,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,52,85000,40,10,3,16,2,10,14,17,14,9,3,17,11,9,9,10,3,3,8,9,7,2,10,10,11,16,10,10,9,3,11,11,14,2,15,17,10,9,2,3,15,10,3,16,3,10,18,16,15,9,3,16,9,8,9,9,2,3,11,9,9,2,9,9,10,20,9,10,10,3,10,10,12,3,17,16,9,10,3,3,17,9,2,1,1,1,0,0,0,0,0,40,0,51,0,0,0,"no pay",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"38",120,0,0,0,0,1,0,0,0,0,0,0,0,73431,1,1,1,11.2977047139016,80636.3414942868,10.3689914620289,NA,NA,NA,NA,59,59,0,0,1,0,0,1,0,3481,0,0,0,0,0,1,0,0,0,9130,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,52,32000,40,21,33,38,24,32,19,18,8,20,6,22,6,24,21,35,23,20,35,5,7,5,20,20,6,23,34,6,23,7,25,32,22,39,5,20,41,35,22,22,19,15,7,8,19,7,19,22,37,20,36,21,39,18,20,8,19,21,6,38,39,31,22,21,35,20,8,42,22,38,20,8,21,5,34,22,6,6,20,22,23,22,NA,1,1,1,0,0,0,0,0,40,0,51,0,0,0,"all pay, all weeks",0,0,NA,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",121,1,0,0,0,1,1,0,0,0,0,0,0,95,1,1,1,11.2977047139016,80636.3414942868,10.7950758573398,0,0,0,1,57,57,0,0,1,0,0,0,1,3249,0,1,0,0,0,1,0,0,0,5940,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,49000,40,21,37,32,24,31,20,21,7,21,6,20,7,22,21,32,21,20,35,5,6,6,18,20,6,20,33,6,22,7,24,28,21,35,6,20,38,37,22,23,18,18,6,6,18,6,20,21,33,21,37,19,37,20,21,6,21,20,5,39,35,33,20,20,35,20,7,37,22,39,21,7,20,5,35,23,5,6,20,23,24,22,NA,1,1,1,0,0,0,0,0,40,0,51,0,0,0,"all pay, all weeks",0,0,NA,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40",122,0,0,0,0,0,0,0,0,0,0,0,0,47733,1,1,0,11.5094252455503,99650.5899207174,10.7099180489995,0,1,0,0,42,42,0,0,1,0,0,0,1,1764,0,1,0,0,0,0,1,0,0,5700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,45000,40,13,6,23,11,23,12,15,22,16,38,3,5,13,14,18,26,14,4,12,3,11,4,19,10,23,14,16,29,20,27,3,3,12,10,14,24,18,4,11,3,9,4,22,15,22,16,17,27,12,36,3,4,12,14,12,23,18,3,7,4,8,4,27,14,25,14,18,20,17,31,4,4,14,14,10,26,20,3,17,4,9,2,1,1,1,0,2,1,0,0,40,0,51,0,0,0,"no pay",0,0,NA,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41",126,0,1,0,0,0.875,0,0,0,1,0,0,0,93658,2,1,0,11.5094252455503,99650.5899207174,10.7099180489995,NA,NA,NA,NA,48,48,0,0,1,0,0,1,0,2304,1,0,0,0,0,0,1,0,0,4000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,45000,40,12,4,26,9,19,13,16,19,21,24,3,3,16,11,15,22,14,4,11,4,9,4,25,10,18,13,16,19,14,22,3,4,15,12,9,25,14,3,15,3,11,4,25,10,19,15,18,24,16,27,3,3,13,8,13,26,13,3,9,4,9,4,30,12,20,11,25,17,19,20,2,5,10,13,11,20,17,3,14,3,10,NA,1,1,1,0,2,1,0,0,40,0,51,0,0,0,"some pay, all weeks",1,1,NA,1,0.5,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.442307692308,151.442307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42",127,0,0,0,0,0.875,1,0,0,0,0,0,0,86225,1,1,0,11.2187129449874,13000,9.4682049166907,NA,NA,NA,NA,23,23,0,0,1,0,1,1,0,529,0,1,0,0,0,1,0,0,0,8920,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,13000,37,26,38,29,27,33,32,41,26,23,34,10,29,8,25,15,8,28,35,7,8,8,10,27,30,8,24,6,27,24,23,39,25,33,37,33,56,25,7,32,40,10,8,24,22,7,27,8,26,29,26,47,34,36,27,24,41,25,6,43,41,46,51,36,22,39,32,42,23,34,25,7,23,7,25,22,8,20,47,7,7,38,NA,1,1,1,0,0,0,0,0,37,0,51,0,0,0,"some pay, all weeks",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43",128,0,0,0,35,0.625,0,0,0,0,0,0,1,804,1,1,0,11.2187129449874,30000,10.3044529408913,NA,NA,NA,NA,25,25,0,0,1,0,1,1,0,625,0,0,1,0,0,1,0,0,0,4600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,30000,50,24,43,26,33,43,27,49,22,23,26,6,33,7,20,22,8,26,44,9,7,6,6,23,24,6,21,6,23,23,23,40,29,36,21,23,43,20,7,39,47,7,7,24,29,8,23,10,22,22,23,43,24,40,20,23,31,21,9,36,41,34,36,20,26,40,26,45,28,25,29,9,23,7,28,27,9,22,39,9,7,47,NA,1,2,1,0,0,0,0,0,50,0,51,0,0,0,"some pay, all weeks",35,1,NA,1,0.5,0.7,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1730.76923076923,2524.03846153846,2524.03846153846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44",129,0,0,0,0,1,0,0,0,0,0,0,0,783,1,0,0,11.2187129449874,40000,10.5921350133431,NA,NA,NA,NA,24,24,0,0,1,0,1,1,0,576,0,0,1,0,0,1,0,0,0,630,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,40000,60,19,27,26,18,21,23,33,20,21,29,8,20,6,18,15,6,21,24,5,6,6,11,21,22,7,20,7,26,21,18,28,19,25,31,25,44,19,5,29,21,6,8,20,17,7,23,6,19,23,22,34,31,29,23,23,32,19,4,35,34,36,45,27,17,34,26,32,16,29,20,6,17,4,21,16,6,15,34,5,6,31,NA,2,2,1,0,0,0,0,0,60,0,48.5,0,0,0,"all pay, all weeks",0,0,NA,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45",130,1,0,0,0,0,0,0,0,0,0,0,0,10521,1,0,0,11.2187129449874,58000,10.9636985697756,NA,NA,NA,NA,25,25,0,0,1,0,1,1,0,625,0,0,1,0,0,1,0,0,0,1460,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,58000,40,25,43,25,33,44,28,50,23,24,26,7,34,7,21,23,8,26,44,9,6,7,7,22,24,5,20,6,22,24,24,40,28,35,22,23,43,19,8,40,48,8,7,24,29,8,22,11,22,23,23,42,25,39,20,22,32,21,7,37,42,33,37,19,25,41,25,44,28,25,30,8,23,7,28,28,9,23,38,9,8,46,NA,1,1,1,0,0,0,0,0,40,0,51,0,0,0,"no pay",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46",131,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,11.2187129449874,30000,10.3044529408913,NA,NA,NA,NA,24,24,0,0,1,0,1,1,0,576,0,1,0,0,0,1,0,0,0,6100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,30000,60,26,37,29,26,32,32,42,25,23,34,9,28,8,25,15,8,28,34,7,8,8,10,27,30,8,24,6,28,24,23,39,25,32,36,33,56,25,7,32,40,10,7,25,22,7,27,8,26,28,27,47,33,36,27,24,41,25,5,43,42,47,50,35,22,39,32,42,24,35,25,7,23,7,25,22,8,20,47,6,7,38,NA,4,1,1,0,0,0,0,0,60,0,33,0,0,0,"no pay",0,0,NA,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47",133,1,0,0,0,0,0,0,0,0,0,0,0,53593,1,0,0,11.2187129449874,1e+05,11.5084257452173,NA,NA,NA,NA,41,41,0,0,1,0,1,1,0,1681,0,0,1,0,0,1,0,0,0,4700,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,100000,45,23,35,23,39,7,7,22,21,22,36,23,6,23,7,7,42,27,38,25,21,23,7,23,6,37,35,24,22,24,7,24,37,21,42,36,7,24,6,23,21,22,36,22,40,7,6,23,23,22,39,23,7,24,7,7,37,23,39,22,23,27,7,21,6,41,40,22,22,23,7,20,44,22,35,39,6,22,7,21,23,22,NA,1,1,1,0,0,0,0,0,45,0,51,0,0,0,"no pay",0,0,NA,1,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48",134,1,0,0,0,0,1,0,0,0,0,0,0,61711,1,1,0,11.2187129449874,5000,8.51269347166326,NA,NA,NA,NA,22,22,0,0,1,0,1,0,1,484,0,1,0,0,0,1,0,0,0,4760,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,40,5000,20,5,5,1,1,1,0,6,0,5,1,4,5,5,5,1,0,5,5,1,5,5,9,5,5,5,5,9,5,10,5,9,9,9,9,5,5,9,10,6,8,0,5,0,0,1,1,4,1,5,0,5,5,5,5,1,1,5,5,0,5,5,10,5,5,5,6,9,5,9,5,10,9,9,9,5,5,9,9,4,10,1,2,3,1,1,0,0.378571428571429,0.221428571428571,0,0,20,0,43.5,0,0,0,"no pay",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49",135,0,0,0,0,0,0,0,0,0,0,0,0,12201,1,0,0,11.2187129449874,105000,11.5572159093867,NA,NA,NA,NA,64,64,0,1,1,0,0,1,0,4096,0,1,0,0,0,1,0,0,0,5940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,105000,45,35,61,68,11,65,37,33,10,10,11,35,35,56,11,37,61,38,31,37,35,10,32,34,36,42,56,10,36,34,36,65,11,35,34,62,36,55,54,11,9,32,62,56,10,59,37,38,12,11,10,39,33,63,10,37,61,32,32,32,39,10,32,36,33,37,60,9,33,37,34,64,11,34,37,56,34,69,56,10,9,34,NA,1,1,1,0,0,0,0,0,45,0,51,0,0,0,"no pay",0,0,NA,1,0.7,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"50",138,0,0,0,0,1,0,0,0,0,0,0,0,77014,1,0,0,11.270168556093,78446.2186388864,11.0303899442743,NA,NA,NA,NA,51,51,0,0,1,0,0,1,0,2601,0,0,0,0,0,1,0,0,0,600,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52,62000,45,14,14,12,4,13,13,16,27,15,15,4,25,4,4,14,13,21,20,3,16,3,14,14,20,14,16,14,4,14,14,21,4,23,22,13,14,4,4,25,14,4,14,13,22,14,13,14,4,14,15,21,4,22,25,15,14,4,4,26,13,23,16,13,4,13,14,14,24,14,14,5,20,4,4,13,14,24,24,4,15,21,NA,1,1,1,0,0,0,0,0,45,0,51,0,0,0,"all pay, all weeks",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51",140,0,0,0,0,1,0,0,0,0,0,0,0,83,1,1,0,11.2187129449874,70000,11.1517508012785,0,0,0,1,54,54,0,0,1,0,0,0,1,2916,0,0,0,0,0,1,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,70000,40,17,18,30,5,18,5,5,16,5,25,18,17,18,26,18,5,18,32,26,16,17,16,25,5,18,5,5,17,6,29,16,17,15,33,18,4,20,28,30,17,19,17,5,27,16,27,28,19,30,4,16,21,15,5,17,27,18,5,5,18,18,19,6,26,17,28,29,16,31,6,16,20,19,5,21,29,16,5,4,17,18,NA,1,1,1,1,0,0,0,0,40,0,51,0,0,0,"all pay, all weeks",0,0,NA,1,0.6,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52",144,1,0,0,0,0,1,0,0,0,0,0,0,296,1,1,0,11.5183760760704,100546.549270654,10.7099180489995,NA,NA,NA,NA,53,53,0,0,1,0,1,1,0,2809,0,0,0,0,0,1,0,0,0,6320,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,45000,40,15,4,3,4,17,14,16,15,14,22,24,23,13,4,13,24,16,15,21,14,5,5,3,5,14,14,16,14,15,25,22,24,12,4,12,24,17,13,22,14,5,3,4,4,17,14,18,16,14,26,24,22,12,4,16,25,15,13,24,15,5,4,3,4,14,17,17,13,15,26,24,24,12,4,12,22,15,14,21,15,5,NA,5,1,1,0,1,0,0,0,40,0,20,0,0,0,"no pay",0,0,NA,1,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",145,0,0,0,30,1,0,0,0,0,0,0,1,34,1,0,0,10.4586036207186,34842.8636086425,10.4586036207186,0,1,0,0,48,48,0,1,1,0,0,0,1,2304,0,0,0,0,0,1,0,0,0,5700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,35000,45,74,25,74,66,79,109,129,86,107,31,94,26,85,25,16,73,80,61,65,68,79,66,21,112,120,68,82,25,88,74,72,80,23,99,75,110,104,21,34,130,150,26,76,73,65,150,122,66,112,22,108,22,58,22,29,64,66,90,63,66,82,78,26,109,97,82,58,19,78,76,80,71,30,61,82,130,106,30,22,122,97,2,1,1,1,0,1,0,0,0,45,0,51,0,0,0,"all pay, all weeks",30,1,NA,1,0.5,0.7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4038.46153846154,4038.46153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54",147,0,0,0,0,0.625,0,0,0,0,0,0,0,68452,1,1,0,11.2187129449874,11600,9.35426065734148,0,0,0,1,62,62,0,1,1,0,0,0,1,3844,0,0,0,0,0,1,0,0,0,4620,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,11600,17,21,6,22,7,19,36,21,32,5,20,39,34,19,17,27,25,19,8,20,34,6,6,21,6,20,40,20,31,6,20,43,34,22,20,21,22,25,6,20,32,33,33,17,34,18,6,19,6,36,24,6,6,23,21,17,22,18,29,23,8,42,32,25,36,21,6,21,7,45,19,5,6,20,24,18,23,23,31,24,6,5,NA,1,1,1,0,0,0,0,0,17,0,51,0,0,0,"some pay, all weeks",0,0,NA,0,0.4,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
